Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
3.670,3410,-8525,104.2,152.8,5.1,2,10.04,13.50,1.74,9.9,44.5,100.0,100.0,100.0,100.0,100.0,21.8,0.0,0.94,41.22,14.90,147.4,156.4,0.00,58136.0,7.36,14.39,100.0,8.5,0.0,41.5,30.0,100.1,
3.680,3410,-8525,104.2,152.8,4.9,-24,10.24,15.20,1.74,9.9,44.5,100.0,100.0,100.0,100.0,100.0,21.8,0.0,0.77,42.90,14.83,147.4,156.4,0.00,58136.0,7.38,14.39,100.0,8.5,0.0,41.5,30.0,100.1,
3.690,3306,-5731,104.2,152.8,5.0,11,10.03,14.20,1.40,7.7,43.5,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.79,41.22,14.85,147.4,156.4,0.00,57464.0,7.36,14.46,100.0,8.5,0.0,41.5,30.0,100.1,
3.700,3254,-5731,104.2,152.8,5.0,8,9.94,13.30,1.40,7.7,43.5,100.0,100.0,100.0,100.0,100.0,21.5,0.0,1.00,42.40,14.86,147.4,156.4,0.00,57688.0,7.36,14.46,100.0,8.5,0.0,41.5,30.0,100.1,
3.710,3254,-2820,104.2,152.8,4.9,-19,9.97,13.20,1.83,9.9,42.5,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.83,41.30,14.83,147.4,156.4,0.00,60000.0,7.36,14.49,100.0,8.5,0.0,41.5,30.0,100.1,
3.720,3328,4105,104.2,152.8,4.8,-5,10.26,13.40,1.84,10.2,42.0,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.86,42.17,14.91,147.4,156.4,0.00,59288.0,7.36,14.45,100.0,8.5,0.0,41.5,30.0,100.1,
3.730,3328,4105,104.2,152.8,5.1,29,10.06,13.10,1.84,10.2,42.0,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.96,42.57,14.98,147.4,154.6,0.00,58592.0,7.36,14.45,100.0,8.5,0.0,41.5,30.0,100.1,
3.740,3171,-8299,104.2,152.8,4.8,-27,10.02,13.00,1.85,9.8,41.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.91,40.92,14.85,147.4,156.4,0.00,57912.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.1,
3.750,3171,-8299,104.2,152.8,4.7,-11,10.15,13.10,1.85,9.8,41.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.79,41.72,14.79,147.4,156.4,0.00,57912.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.1,
3.761,3076,-4870,104.2,152.8,5.0,33,10.33,13.00,1.83,9.4,39.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.89,42.45,14.84,147.4,156.4,0.00,57464.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.770,3076,-4870,104.2,152.8,4.9,-16,10.01,13.00,1.83,9.4,39.6,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.88,41.82,14.85,147.4,156.4,0.00,56600.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.780,3006,-3507,104.2,152.8,4.8,-8,10.01,14.20,1.87,9.4,38.0,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.78,41.27,14.79,147.4,156.4,0.00,58360.0,7.38,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.790,3006,-3507,104.2,152.8,4.9,13,10.24,14.60,1.87,9.4,38.0,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.91,42.38,14.92,147.4,156.4,0.00,59048.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.800,3063,2910,104.2,152.8,5.0,8,10.44,13.50,1.50,7.7,37.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.98,42.52,14.90,147.4,156.4,0.00,58592.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.810,3063,2910,104.2,152.8,4.8,-24,10.09,13.20,1.50,7.7,37.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,41.30,14.83,147.4,156.4,0.00,57688.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
3.820,2888,-8424,104.2,152.8,4.8,3,10.13,13.10,1.82,8.8,35.4,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.78,41.63,14.85,147.4,156.4,0.00,57032.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.0,
3.830,2888,-8424,104.2,152.8,5.1,29,10.36,13.00,1.82,8.8,35.4,100.0,100.0,100.0,100.0,100.0,20.4,0.0,1.00,43.07,14.89,147.4,154.6,0.00,57032.0,7.35,14.55,100.0,8.5,0.0,41.5,28.5,100.0,
3.841,2771,-5404,104.2,152.8,4.7,-38,10.53,13.00,1.80,8.3,33.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.77,42.13,14.76,147.4,156.4,0.00,56384.0,7.36,14.55,100.0,8.5,0.0,41.5,27.5,100.0,
3.850,2771,-5404,104.2,152.8,4.8,6,10.19,13.00,1.80,8.3,33.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.73,41.57,14.78,147.4,156.4,0.00,55760.0,7.36,14.55,100.0,8.5,0.0,41.5,27.5,100.0,
3.861,2669,-5404,104.2,152.8,5.1,32,10.34,13.10,1.80,8.3,33.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.89,41.97,14.85,147.4,154.6,0.00,55552.0,7.36,14.55,100.0,8.5,0.0,41.5,27.5,100.0,
3.870,2669,-4537,104.2,152.8,4.9,-21,10.50,13.10,1.78,7.9,30.8,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.91,41.02,14.76,147.4,156.4,0.00,56816.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
3.880,2669,-4537,104.2,152.8,4.7,-14,10.83,13.00,1.78,7.9,30.8,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.77,43.15,14.79,147.4,156.4,0.00,56384.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
3.890,2679,446,104.2,152.8,5.0,25,10.67,13.00,1.74,7.8,29.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.82,42.75,14.80,147.4,156.4,0.00,55760.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
3.900,2679,446,104.2,152.8,5.0,0,10.59,13.00,1.74,7.8,29.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.93,41.67,14.77,147.4,156.4,0.00,55144.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
3.910,2504,-7305,104.2,152.8,4.7,-28,10.68,13.00,1.75,7.3,27.1,100.0,100.0,100.0,100.0,100.0,19.4,0.0,0.71,42.30,14.68,147.4,156.4,0.00,54344.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
3.920,2504,-7305,104.2,152.8,4.9,17,10.89,13.00,1.75,7.3,27.1,100.0,100.0,100.0,100.0,100.0,19.4,0.0,0.79,42.65,14.72,147.4,156.4,0.00,54744.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
3.930,2504,-7305,104.2,152.8,5.1,21,11.32,13.00,1.75,7.3,27.1,100.0,100.0,100.0,100.0,100.0,19.4,0.0,0.96,43.25,14.79,147.4,156.4,0.00,54144.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
3.941,2397,-4276,104.2,152.8,4.7,-38,10.87,13.00,1.72,6.9,25.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.76,42.32,14.68,147.4,156.4,0.00,53568.0,7.36,14.52,100.0,8.5,0.0,41.5,23.5,100.0,
3.950,2397,-4276,104.2,152.8,4.8,6,10.83,13.00,1.72,6.9,25.3,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.78,42.57,14.68,147.4,156.4,0.00,53000.0,7.36,14.52,100.0,8.5,0.0,41.5,23.5,100.0,
3.961,2272,-4733,104.2,152.8,5.1,32,11.03,13.00,1.73,6.6,23.5,100.0,100.0,100.0,100.0,100.0,18.9,0.0,0.92,43.05,14.72,147.4,154.6,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,22.5,100.0,
3.970,2272,-4733,104.2,152.8,4.8,-29,11.20,13.00,1.73,6.6,23.5,100.0,100.0,100.0,100.0,100.0,18.9,0.0,0.94,42.80,14.67,147.4,156.4,0.00,54144.0,7.36,14.55,100.0,8.5,0.0,41.5,22.5,100.0,
3.980,2272,-4733,104.2,152.8,4.7,-9,11.58,13.00,1.73,6.6,23.5,100.0,100.0,100.0,100.0,100.0,18.9,0.0,0.85,44.05,14.68,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,22.5,100.0,
3.991,2304,1229,104.2,152.8,5.1,36,11.36,13.00,1.75,6.7,22.2,100.1,100.0,100.0,100.0,100.0,19.8,0.0,0.93,43.42,14.73,147.4,156.4,0.00,53000.0,7.36,14.33,100.0,8.5,0.0,41.5,23.0,100.1,
4.000,2304,1229,104.2,152.8,4.9,-17,11.15,12.90,1.75,6.7,22.2,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.96,42.65,14.66,147.4,156.4,0.00,52264.0,7.36,14.33,100.0,8.5,0.0,41.5,23.0,100.1,
4.010,2304,1229,104.2,152.8,4.7,-16,11.17,13.20,1.75,6.7,22.2,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.74,42.27,14.59,147.4,156.4,0.00,52440.0,7.38,14.33,100.0,8.5,0.0,41.5,23.0,100.1,
4.020,2240,-2390,104.2,152.8,5.0,22,11.38,13.30,1.69,6.3,21.1,100.0,100.0,100.0,100.0,100.0,19.3,0.0,0.96,43.27,14.68,147.4,156.4,0.00,53760.0,7.36,14.51,100.0,8.5,0.0,41.5,22.0,100.1,
4.030,2240,-2390,104.2,152.8,5.0,5,11.72,13.00,1.69,6.3,21.1,100.0,100.0,100.0,100.0,100.0,19.3,0.0,1.09,43.88,14.76,147.4,156.4,0.00,53376.0,7.36,14.51,100.0,8.5,0.0,41.5,22.0,100.1,
4.040,2474,9651,104.2,152.8,4.7,-30,11.51,13.00,1.74,7.2,20.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.80,43.27,14.65,147.4,156.4,0.00,52816.0,7.36,14.21,100.0,8.5,0.0,41.5,24.5,100.1,
4.050,2474,9651,104.2,152.8,4.8,9,11.21,13.00,1.74,7.2,20.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.80,43.42,14.62,147.4,156.4,0.00,52264.0,7.36,14.21,100.0,8.5,0.0,41.5,24.5,100.1,
4.060,2455,9651,104.2,152.8,5.1,29,11.32,12.90,1.74,7.2,20.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.94,42.84,14.68,147.4,156.4,0.00,52624.0,7.36,14.21,100.0,8.5,0.0,41.5,24.5,100.1,
4.071,2455,-777,104.2,152.8,4.7,-38,11.41,13.00,1.74,7.1,20.6,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.93,42.02,14.62,147.4,156.4,0.00,53760.0,7.36,14.52,100.0,8.5,0.0,41.5,24.5,100.0,
4.080,2455,-777,104.2,152.8,4.8,6,11.67,13.00,1.74,7.1,20.6,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.80,44.05,14.66,147.4,156.4,0.00,53000.0,7.36,14.52,100.0,8.5,0.0,41.5,24.5,100.0,
4.091,2741,10000,104.2,152.8,5.1,32,11.31,13.00,1.71,7.8,21.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.92,43.13,14.73,147.4,156.4,0.00,52624.0,7.36,14.26,100.0,8.5,0.0,41.5,27.0,100.0,
4.100,2741,10000,104.2,152.8,4.8,-27,11.16,13.00,1.71,7.8,21.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.87,42.42,14.63,147.4,156.4,0.00,51896.0,7.36,14.26,100.0,8.5,0.0,41.5,27.0,100.0,
4.110,2642,-4359,104.2,152.8,4.7,-11,11.18,13.00,1.71,7.5,21.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.71,42.72,14.60,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,26.0,100.0,
4.120,2642,-4359,104.2,152.8,5.0,30,11.47,13.10,1.71,7.5,21.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.85,43.63,14.73,147.4,156.4,0.00,53760.0,7.36,14.55,100.0,8.5,0.0,41.5,26.0,100.0,
4.130,2695,2381,104.2,152.8,5.0,-5,11.51,13.00,1.69,7.6,21.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.85,43.63,14.71,147.4,156.4,0.00,53184.0,7.36,14.41,100.0,8.5,0.0,41.5,26.5,100.0,
4.140,2695,2381,104.2,152.8,4.7,-25,11.08,13.00,1.69,7.6,21.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.67,42.77,14.62,147.4,156.4,0.00,52624.0,7.36,14.41,100.0,8.5,0.0,41.5,26.5,100.0,
4.151,2650,-1987,104.2,152.8,4.9,22,11.12,13.40,1.72,7.6,22.0,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.70,42.52,14.70,147.4,156.4,0.00,53184.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
4.160,2650,-1987,104.2,152.8,5.0,11,11.31,13.90,1.72,7.6,22.0,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.97,42.25,14.73,147.4,156.4,0.00,54144.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
4.170,2832,-1987,104.2,152.8,4.7,-30,11.52,13.30,1.72,7.6,22.0,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.80,43.92,14.68,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
4.180,2832,8591,104.2,152.8,4.8,3,11.04,13.20,1.64,7.7,23.1,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.74,42.22,14.70,147.4,156.4,0.00,52624.0,7.36,14.38,100.0,8.5,0.0,41.5,28.0,100.0,
4.191,2832,8591,104.2,152.8,5.1,32,11.02,13.00,1.64,7.7,23.1,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.92,43.25,14.71,147.4,154.6,0.00,52080.0,7.36,14.38,100.0,8.5,0.0,41.5,28.0,100.0,
4.201,2701,-5898,104.2,152.8,4.7,-35,11.05,13.10,1.72,7.7,23.1,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.82,42.45,14.61,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,27.0,100.0,
4.210,2701,-5898,104.2,152.8,4.7,0,11.29,13.10,1.72,7.7,23.1,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.77,42.17,14.70,147.4,156.4,0.00,53568.0,7.36,14.55,100.0,8.5,0.0,41.5,27.0,100.0,
4.220,2671,-1335,104.2,152.8,5.0,30,11.28,13.00,1.68,7.5,23.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.89,43.50,14.72,147.4,156.4,0.00,53000.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
4.230,2671,-1335,104.2,152.8,4.9,-14,11.01,13.00,1.68,7.5,23.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.89,43.59,14.65,147.4,156.4,0.00,52264.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.0,
4.241,2533,-5827,104.2,152.8,4.7,-19,11.04,13.00,1.73,7.3,22.5,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.71,41.95,14.60,147.4,156.4,0.00,52264.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.250,2533,-5827,104.2,152.8,5.0,25,11.25,13.10,1.73,7.3,22.5,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.84,42.92,14.68,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.260,2533,-5827,104.2,152.8,5.0,3,11.63,13.00,1.73,7.3,22.5,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.94,44.27,14.76,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.270,2505,-1169,104.2,152.8,4.8,-22,11.20,13.00,1.73,7.2,22.0,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.72,42.72,14.61,147.4,156.4,0.00,52080.0,7.36,14.29,100.0,8.5,0.0,41.5,25.0,100.0,
4.280,2505,-1169,104.2,152.8,4.9,11,11.08,13.00,1.73,7.2,22.0,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.74,41.82,14.59,147.4,156.4,0.00,51544.0,7.36,14.29,100.0,8.5,0.0,41.5,25.0,100.0,
4.290,2500,-208,104.2,152.8,5.1,21,11.25,13.20,1.72,7.2,21.6,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.94,42.88,14.65,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.300,2500,-208,104.2,152.8,4.7,-35,11.38,13.10,1.72,7.2,21.6,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.86,43.34,14.65,147.4,156.4,0.00,53000.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.310,2796,10000,104.2,152.8,4.7,0,11.52,13.10,1.69,7.9,22.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.77,42.97,14.64,147.4,156.4,0.00,52624.0,7.36,14.48,100.0,8.5,0.0,41.5,27.5,100.0,
4.321,2796,10000,104.2,152.8,5.1,35,11.10,13.00,1.69,7.9,22.5,100.1,100.0,100.0,100.0,100.0,21.2,0.0,0.89,41.59,14.76,147.4,156.4,0.00,51896.0,7.35,14.48,100.0,8.5,0.0,41.5,27.5,100.1,
4.330,2675,10000,104.2,152.8,4.9,-24,11.07,13.10,1.69,7.9,22.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.85,43.25,14.64,147.4,156.4,0.00,51544.0,7.36,14.48,100.0,8.5,0.0,41.5,27.5,100.1,
4.340,2675,-5394,104.2,152.8,4.8,-8,11.16,13.20,1.70,7.6,22.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.73,42.52,14.61,147.4,156.4,0.00,53184.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.1,
4.350,2675,-5394,104.2,152.8,5.0,24,11.52,13.10,1.70,7.6,22.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.86,44.15,14.77,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,26.5,100.1,
4.360,2669,-266,104.2,152.8,5.0,-5,11.27,13.00,1.69,7.5,22.5,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.89,43.00,14.66,147.4,156.4,0.00,52264.0,7.36,14.38,100.0,8.5,0.0,41.5,26.5,100.1,
4.370,2669,-266,104.2,152.8,4.7,-25,11.04,13.00,1.69,7.5,22.5,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.73,41.82,14.56,147.4,156.4,0.00,51720.0,7.36,14.38,100.0,8.5,0.0,41.5,26.5,100.1,
4.380,2514,-6496,104.2,152.8,4.9,22,11.15,13.10,1.72,7.2,22.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.80,42.77,14.62,147.4,156.4,0.00,51192.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.1,
4.390,2514,-6496,104.2,152.8,5.1,14,11.36,13.00,1.72,7.2,22.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.96,42.88,14.72,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.1,
4.403,2433,-6496,104.2,152.8,4.7,-36,11.71,13.00,1.72,7.2,22.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.82,43.63,14.65,147.4,156.4,0.00,52080.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.0,
4.411,2433,-3285,104.2,152.8,4.8,11,11.29,13.00,1.75,7.1,21.5,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.74,42.92,14.65,147.4,156.4,0.00,51720.0,7.36,14.23,100.0,8.5,0.0,41.5,24.0,100.0,
4.420,2433,-3285,104.2,152.8,5.1,27,11.30,13.00,1.75,7.1,21.5,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.95,43.07,14.70,147.4,156.4,0.00,51016.0,7.36,14.23,100.0,8.5,0.0,41.5,24.0,100.0,
4.430,2343,-3514,104.2,152.8,4.9,-24,11.34,13.30,1.73,6.8,20.8,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.87,43.09,14.59,147.4,156.4,0.00,51544.0,7.36,14.54,100.0,8.5,0.0,41.5,23.0,100.0,
4.440,2343,-3514,104.2,152.8,4.7,-14,11.50,13.20,1.73,6.8,20.8,100.0,100.0,100.0,100.0,100.0,19.8,0.0,0.79,43.00,14.56,147.4,156.4,0.00,52440.0,7.36,14.54,100.0,8.5,0.0,41.5,23.0,100.0,
4.451,2343,-3514,104.2,152.8,5.1,38,11.87,13.10,1.73,6.8,20.8,100.2,100.0,100.0,100.0,100.0,19.8,0.0,0.98,44.17,14.70,147.4,156.4,0.00,51720.0,7.36,14.54,100.0,8.5,0.0,41.5,23.0,100.2,
4.460,2484,5839,104.2,152.8,4.9,-19,11.36,13.00,1.73,7.2,20.7,100.1,100.0,100.0,100.0,100.0,20.6,0.0,0.93,42.84,14.63,147.4,156.4,0.00,51016.0,7.36,14.10,100.0,8.5,0.0,41.5,24.5,100.2,
4.470,2484,5839,104.2,152.8,4.7,-16,11.23,13.00,1.73,7.2,20.7,100.1,100.0,100.0,100.0,100.0,20.6,0.0,0.77,41.67,14.54,147.4,156.4,0.00,50504.0,7.36,14.10,100.0,8.5,0.0,41.5,24.5,100.2,
4.480,2506,919,104.2,152.8,5.0,25,11.35,13.10,1.72,7.2,20.6,100.1,100.0,100.0,100.0,100.0,20.2,0.0,0.87,43.27,14.61,147.4,156.4,0.00,51720.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.2,
4.490,2506,919,104.2,152.8,5.0,2,11.56,14.50,1.72,7.2,20.6,100.1,100.0,100.0,100.0,100.0,20.2,0.0,1.02,43.32,14.70,147.4,156.4,0.00,52080.0,7.36,14.55,100.0,8.5,0.0,41.5,25.0,100.2,
4.500,2879,10000,104.2,152.8,4.7,-30,11.52,13.70,1.42,6.8,22.3,100.1,100.0,100.0,100.0,100.0,21.5,0.0,0.80,42.92,14.57,147.4,156.4,0.00,51720.0,7.36,14.35,100.0,8.5,0.0,41.5,28.5,100.2,
4.510,2879,10000,104.2,152.8,4.9,17,11.10,13.20,1.42,6.8,22.3,100.1,100.0,100.0,100.0,100.0,21.5,0.0,0.78,42.34,14.62,147.4,156.4,0.00,50840.0,7.36,14.35,100.0,8.5,0.0,41.5,28.5,100.2,
4.520,2833,-2171,104.2,152.8,5.1,21,11.18,13.00,1.68,7.9,23.3,100.1,100.0,100.0,100.0,100.0,21.0,0.0,0.95,42.13,14.70,147.4,156.4,0.00,51720.0,7.36,14.55,100.0,8.5,0.0,41.5,28.0,100.2,
4.531,2833,-2171,104.2,152.8,4.8,-32,11.26,13.20,1.68,7.9,23.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.80,43.07,14.63,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,28.0,100.0,
4.540,3002,8455,104.2,152.8,4.8,0,11.42,13.20,1.68,8.4,25.3,100.0,100.0,100.0,100.0,100.0,21.6,0.0,0.76,43.70,14.62,147.4,156.4,0.00,52080.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
4.551,3002,8455,102.4,152.8,5.1,32,11.05,13.00,1.68,8.4,25.3,100.0,100.0,100.0,100.0,100.0,21.6,0.0,0.85,43.25,14.73,147.4,156.4,0.00,51544.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
4.560,2890,-5395,104.2,152.8,4.8,-27,10.96,13.70,1.73,8.3,26.1,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.80,42.07,14.66,147.4,156.4,0.00,52080.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.0,
4.570,2890,-5395,104.2,152.8,4.7,-11,11.03,14.00,1.73,8.3,26.1,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.70,42.42,14.60,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.0,
4.581,2897,338,104.2,152.8,5.1,36,11.37,13.30,1.54,7.4,26.8,100.1,100.0,100.0,100.0,100.0,21.1,0.0,0.87,43.52,14.68,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.1,
4.590,2897,338,104.2,152.8,4.9,-14,10.94,13.10,1.54,7.4,26.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.84,41.47,14.68,147.4,156.4,0.00,52264.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.1,
4.600,2870,338,104.2,152.8,4.7,-22,10.86,13.60,1.54,7.4,26.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.70,43.15,14.65,147.4,156.4,0.00,52440.0,7.38,14.55,100.0,8.5,0.0,41.5,28.5,100.1,
4.610,2870,-1291,104.2,152.8,4.9,22,11.00,15.20,1.64,7.8,27.2,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,41.77,14.68,147.4,156.4,0.00,53952.0,7.36,14.55,100.0,8.5,0.0,41.5,28.5,100.1,
4.624,3068,10000,104.2,152.8,5.0,11,11.24,13.80,1.40,7.2,28.8,100.0,100.0,100.0,100.0,100.0,21.4,0.0,1.03,44.32,14.72,147.4,156.4,0.00,52816.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.1,
4.634,3068,10000,104.2,152.8,4.7,-33,10.76,13.30,1.40,7.2,28.8,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.79,41.42,14.63,147.4,156.4,0.00,52264.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
4.641,2977,-4516,104.2,152.8,4.9,14,10.70,13.60,1.70,8.4,29.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.79,43.00,14.66,147.4,156.4,0.00,53000.0,7.36,14.55,100.0,8.5,0.0,41.5,29.5,100.0,
4.650,2977,-4516,102.4,152.8,5.1,24,10.86,14.90,1.70,8.4,29.4,100.0,100.0,100.0,100.0,100.0,20.9,0.0,1.00,42.45,14.75,147.4,156.4,0.00,54344.0,7.36,14.55,100.0,8.5,0.0,41.5,29.5,100.0,
4.664,3025,2420,104.2,152.8,4.8,-32,11.07,13.70,1.40,7.1,30.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.91,44.05,14.70,147.4,156.4,0.00,53376.0,7.36,14.55,100.0,8.5,0.0,41.5,30.0,100.0,
