Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
6.060,2628,-2891,93.4,143.8,4.9,19,11.22,13.90,1.59,7.0,21.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.88,42.80,14.63,122.2,145.6,0.00,50160.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.070,2628,-2891,93.4,143.8,5.0,14,11.57,13.50,1.59,7.0,21.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.94,43.97,14.73,122.2,145.6,0.00,49664.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.080,2772,6654,95.2,143.8,4.7,-30,11.11,13.40,1.61,7.4,22.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.74,42.52,14.59,122.2,145.6,0.00,49176.0,7.36,14.33,100.0,0.0,0.0,32.0,27.5,100.0,
6.090,2772,6654,95.2,143.8,4.8,6,10.95,13.40,1.61,7.4,22.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.75,41.38,14.57,122.2,145.6,0.00,48536.0,7.36,14.33,100.0,0.0,0.0,32.0,27.5,100.0,
6.100,2715,-2579,93.4,143.8,5.0,21,11.07,13.30,1.65,7.5,22.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.93,42.65,14.61,122.2,145.6,0.00,50160.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.110,2715,-2579,95.2,143.8,4.8,-24,11.28,13.70,1.65,7.5,22.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.91,42.38,14.63,122.2,145.6,0.00,50328.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.120,2868,7314,95.2,143.8,4.8,3,11.14,13.50,1.58,7.6,24.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.75,42.63,14.59,122.2,145.6,0.00,49664.0,7.36,14.55,100.0,0.0,0.0,32.0,28.5,100.0,
6.130,2868,7314,93.4,143.8,5.0,21,10.86,13.30,1.58,7.6,24.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.92,42.07,14.66,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,32.0,28.5,100.0,
6.140,2841,-1278,93.4,143.8,4.9,-16,10.88,13.30,1.68,8.0,24.8,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.92,41.45,14.63,122.2,145.6,0.00,50000.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.150,2841,-1278,95.2,143.8,4.7,-14,11.01,15.00,1.68,8.0,24.8,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.89,43.05,14.65,122.2,145.6,0.00,50840.0,7.38,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.161,3038,9977,93.4,143.8,4.9,22,11.13,14.30,1.40,7.1,26.7,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.96,42.97,14.66,122.2,145.6,0.00,50160.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.173,3038,9977,93.4,143.8,5.0,8,10.75,13.60,1.40,7.1,26.7,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.98,42.50,14.66,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.180,3004,-1702,95.2,143.8,4.7,-30,10.69,14.60,1.65,8.3,28.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.88,41.34,14.59,122.2,145.6,0.00,50504.0,7.38,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.190,3004,-1702,93.4,143.8,4.9,17,10.87,16.20,1.65,8.3,28.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.89,43.30,14.68,122.2,145.6,0.00,51016.0,7.38,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.200,3172,8881,93.4,143.8,5.0,8,10.89,14.70,1.40,7.4,30.1,100.0,100.0,100.0,100.0,100.0,21.5,0.0,1.03,43.07,14.70,122.2,145.6,0.00,50504.0,7.36,14.55,100.0,0.0,0.0,31.0,30.0,100.0,
6.210,3172,8881,95.2,143.8,4.8,-16,10.54,13.70,1.40,7.4,30.1,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.93,40.84,14.61,122.2,145.6,0.00,49664.0,7.36,14.55,100.0,0.0,0.0,31.0,30.0,100.0,
6.220,3139,-1726,95.2,143.8,4.8,0,10.54,15.00,1.66,8.7,31.5,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.87,42.02,14.63,122.2,145.6,0.00,51368.0,7.38,14.55,100.0,0.0,0.0,31.0,30.0,100.0,
6.230,3139,-1726,93.4,143.8,5.0,21,10.79,14.70,1.66,8.7,31.5,100.0,100.0,100.0,100.0,100.0,21.0,0.0,1.02,42.92,14.75,122.2,145.6,0.00,51544.0,7.36,14.55,100.0,0.0,0.0,31.0,30.0,100.0,
6.240,3302,8971,93.4,143.8,4.9,-16,10.59,13.80,1.40,7.7,33.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.89,42.17,14.70,122.2,145.6,0.00,50840.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.250,3302,8971,95.2,143.8,4.7,-14,10.34,13.50,1.40,7.7,33.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.75,42.70,14.61,122.2,145.6,0.00,50504.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.261,3223,-4244,93.4,143.8,5.0,33,10.46,14.10,1.72,9.2,34.4,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.93,40.84,14.70,122.2,145.6,0.00,52264.0,7.36,14.51,100.0,0.0,0.0,31.0,30.0,100.0,
6.271,3287,3506,93.4,143.8,5.0,-3,10.69,14.70,1.59,8.7,35.5,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.95,42.57,14.77,122.2,145.6,0.00,51544.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.280,3287,3506,93.4,143.8,4.7,-30,10.31,13.80,1.59,8.7,35.5,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.66,41.65,14.67,122.2,145.6,0.00,51016.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.290,3247,-2164,93.4,143.8,4.9,17,10.27,13.50,1.67,9.0,36.2,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.78,41.75,14.68,122.2,145.6,0.00,51544.0,7.36,14.49,100.0,0.0,0.0,31.0,30.0,100.0,
6.304,3247,-2164,93.4,143.8,5.0,11,10.44,13.80,1.67,9.0,36.2,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.91,41.80,14.73,122.2,145.6,0.00,52440.0,7.36,14.49,100.0,0.0,0.0,31.0,30.0,100.0,
6.310,3382,7611,95.2,143.8,4.7,-28,10.45,14.00,1.63,9.2,37.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.77,42.30,14.62,122.2,145.6,0.00,51896.0,7.36,14.41,100.0,0.0,0.0,31.0,30.0,100.0,
6.320,3382,7611,93.4,143.8,4.9,17,10.14,13.70,1.63,9.2,37.3,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.69,41.63,14.72,122.2,145.6,0.00,51192.0,7.36,14.41,100.0,0.0,0.0,31.0,30.0,100.0,
6.330,3287,-5205,93.4,143.8,5.0,13,10.21,13.50,1.72,9.4,37.7,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.88,42.05,14.79,122.2,145.6,0.00,52080.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.340,3287,-5205,93.4,143.8,4.8,-24,10.41,13.70,1.72,9.4,37.7,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.84,41.20,14.73,122.2,145.6,0.00,52264.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.350,3297,549,93.4,143.8,4.7,-3,10.20,13.50,1.66,9.1,38.2,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.67,40.95,14.66,122.2,145.6,0.00,51544.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.360,3297,549,93.4,143.8,5.0,25,10.11,13.40,1.66,9.1,38.2,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.92,42.59,14.70,122.2,145.6,0.00,50840.0,7.36,14.46,100.0,0.0,0.0,31.0,30.0,100.0,
6.370,3171,-6660,93.4,143.8,4.9,-11,10.19,13.30,1.78,9.4,38.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.89,40.40,14.68,122.2,145.6,0.00,52264.0,7.36,14.55,100.0,0.0,0.0,31.0,30.0,100.0,
6.380,3113,-6660,93.4,143.8,4.7,-14,10.42,13.40,1.78,9.4,38.0,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.78,42.02,14.71,122.2,145.6,0.00,51544.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.390,3113,-3009,93.4,143.8,5.0,22,10.17,13.40,1.73,9.0,37.5,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.77,41.15,14.72,122.2,145.6,0.00,51016.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.400,3023,-3009,93.4,143.8,5.0,0,10.16,13.60,1.73,9.0,37.5,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.93,42.80,14.70,122.2,145.6,0.00,51016.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.410,3023,-4535,93.4,143.8,4.7,-25,10.24,15.00,1.74,8.8,36.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,41.07,14.66,122.2,145.6,0.00,52816.0,7.38,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.429,3064,2094,93.4,143.8,4.9,19,10.51,14.20,1.40,7.1,36.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,43.13,14.73,122.2,145.6,0.00,51368.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.430,3064,2094,93.4,143.8,5.0,11,10.22,13.60,1.40,7.1,36.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.83,41.15,14.77,122.2,145.6,0.00,51368.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
6.440,2900,2094,93.4,143.8,4.7,-27,10.14,13.40,1.40,7.1,36.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.80,42.20,14.63,122.2,145.6,0.00,50672.0,7.36,14.55,100.0,0.0,0.0,32.0,29.0,100.0,
6.450,2900,-7929,93.4,143.8,4.8,6,10.25,13.40,1.77,8.6,34.5,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.74,40.72,14.63,122.2,145.6,0.00,51016.0,7.36,14.55,100.0,0.0,0.0,32.0,29.0,100.0,
6.460,2900,-7929,93.4,143.8,5.0,16,10.62,13.30,1.77,8.6,34.5,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.92,42.67,14.68,122.2,145.6,0.00,50504.0,7.36,14.55,100.0,0.0,0.0,32.0,29.0,100.0,
6.470,2800,-4667,93.4,143.8,4.8,-16,10.31,13.30,1.70,7.9,32.7,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.76,41.90,14.63,122.2,145.6,0.00,49832.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.480,2800,-4667,93.4,143.8,4.7,-6,10.23,13.40,1.70,7.9,32.7,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.74,42.15,14.57,122.2,145.6,0.00,49336.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.490,2722,-3539,93.4,143.8,5.0,27,10.42,15.10,1.74,7.9,30.7,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.85,42.47,14.68,122.2,145.6,0.00,51720.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.500,2722,-3539,93.4,143.8,4.9,-13,10.71,14.20,1.74,7.9,30.7,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.97,41.90,14.70,122.2,145.6,0.00,51720.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.510,2806,3928,93.4,143.8,4.7,-17,10.63,13.70,1.53,7.2,29.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.74,42.17,14.64,122.2,145.6,0.00,51016.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.520,2806,3928,93.4,143.8,4.9,22,10.40,13.50,1.53,7.2,29.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.89,42.34,14.68,122.2,145.6,0.00,50504.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.530,2623,-8002,93.4,143.8,5.0,6,10.49,13.30,1.68,7.3,28.0,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.92,41.47,14.68,122.2,145.6,0.00,49832.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.544,2623,-8002,93.4,143.8,4.7,-28,10.62,13.40,1.68,7.3,28.0,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.82,41.57,14.59,122.2,145.6,0.00,49832.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.550,2623,-8002,93.4,143.8,4.9,14,10.98,13.40,1.68,7.3,28.0,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.87,42.77,14.63,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.560,2497,-5244,93.4,143.8,5.0,14,10.69,13.30,1.65,6.9,26.3,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.92,42.65,14.65,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,33.0,24.5,100.0,
6.570,2497,-5244,93.4,143.8,4.8,-19,10.64,13.30,1.65,6.9,26.3,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.98,41.45,14.56,122.2,145.6,0.00,48536.0,7.36,14.55,100.0,0.0,0.0,33.0,24.5,100.0,
6.580,2416,-3262,93.4,143.8,4.8,-3,10.76,13.40,1.68,6.8,24.8,100.0,100.0,100.0,100.0,100.0,19.2,0.0,0.80,42.57,14.53,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.590,2416,-3262,93.4,143.8,5.0,24,11.02,13.30,1.68,6.8,24.8,100.0,100.0,100.0,100.0,100.0,19.2,0.0,1.04,43.45,14.70,122.2,145.6,0.00,50504.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.600,2525,-3262,93.4,143.8,4.9,-13,11.37,13.30,1.68,6.8,24.8,100.0,100.0,100.0,100.0,100.0,19.2,0.0,1.00,43.09,14.64,122.2,145.6,0.00,50000.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.610,2525,4588,93.4,143.8,4.7,-17,10.90,13.30,1.66,7.0,23.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.79,42.50,14.62,122.2,145.6,0.00,49504.0,7.36,14.49,100.0,0.0,0.0,33.0,25.0,100.0,
6.620,2525,4588,93.4,143.8,5.0,25,10.94,13.30,1.66,7.0,23.9,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.97,41.77,14.68,122.2,145.6,0.00,48856.0,7.36,14.49,100.0,0.0,0.0,33.0,25.0,100.0,
6.630,2419,-4274,93.4,143.8,5.0,3,11.06,14.80,1.67,6.7,22.9,100.0,100.0,100.0,100.0,100.0,19.6,0.0,0.96,43.09,14.62,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.640,2419,-4274,93.4,143.8,4.7,-28,11.20,14.00,1.67,6.7,22.9,100.0,100.0,100.0,100.0,100.0,19.6,0.0,0.94,43.88,14.57,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.651,2471,2141,93.4,143.8,4.9,17,11.43,13.60,1.53,6.3,22.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.85,43.00,14.59,122.2,145.6,0.00,48384.0,7.36,14.55,100.0,0.0,0.0,33.0,24.5,100.0,
6.661,2471,2141,93.4,143.8,5.0,11,11.01,13.40,1.53,6.3,22.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.93,42.70,14.65,122.2,145.6,0.00,47920.0,7.36,14.55,100.0,0.0,0.0,33.0,24.5,100.0,
6.670,2471,2141,93.4,143.8,4.8,-22,11.00,13.30,1.53,6.3,22.2,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.89,42.95,14.56,122.2,145.6,0.00,47464.0,7.38,14.55,100.0,0.0,0.0,33.0,24.5,100.0,
6.680,2416,-2215,93.4,143.8,4.9,11,11.12,13.50,1.67,6.7,21.6,100.0,100.0,100.0,100.0,100.0,19.6,0.0,0.80,43.05,14.57,122.2,145.6,0.00,49336.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.690,2416,-2215,93.4,143.8,5.0,16,11.39,13.30,1.67,6.7,21.6,100.0,100.0,100.0,100.0,100.0,19.6,0.0,1.02,43.92,14.68,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,33.0,24.0,100.0,
6.700,2616,8720,93.4,143.8,4.9,-19,11.43,13.30,1.65,7.2,21.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.83,43.27,14.62,122.2,145.6,0.00,48856.0,7.36,14.48,100.0,0.0,0.0,32.5,26.0,100.0,
6.710,2616,8720,93.4,143.8,4.7,-14,10.99,13.30,1.65,7.2,21.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,42.09,14.57,122.2,145.6,0.00,48224.0,7.36,14.48,100.0,0.0,0.0,32.5,26.0,100.0,
6.720,2616,8720,93.4,143.8,5.0,30,11.07,13.80,1.65,7.2,21.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.86,43.40,14.63,122.2,145.6,0.00,48224.0,7.36,14.48,100.0,0.0,0.0,32.5,26.0,100.0,
6.730,2519,-4073,93.4,143.8,5.0,-2,11.22,14.90,1.57,6.6,21.4,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.94,43.00,14.63,122.2,145.6,0.00,49664.0,7.36,14.55,100.0,0.0,0.0,33.0,25.0,100.0,
6.740,2519,-4073,93.4,143.8,4.7,-28,11.47,13.80,1.57,6.6,21.4,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.83,42.32,14.61,122.2,145.6,0.00,49336.0,7.36,14.55,100.0,0.0,0.0,33.0,25.0,100.0,
6.750,2594,3242,93.4,143.8,4.9,19,11.22,13.50,1.57,6.8,21.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.76,42.92,14.66,122.2,145.6,0.00,48856.0,7.36,14.41,100.0,0.0,0.0,32.5,25.5,100.0,
6.760,2594,3242,93.4,143.8,5.0,6,11.01,13.30,1.57,6.8,21.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.98,42.30,14.59,122.2,145.6,0.00,48384.0,7.36,14.41,100.0,0.0,0.0,32.5,25.5,100.0,
6.770,2601,303,93.4,143.8,4.7,-25,11.04,13.30,1.66,7.2,21.4,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.81,41.77,14.53,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.780,2601,303,93.4,143.8,4.9,17,11.23,15.10,1.66,7.2,21.4,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.92,43.82,14.63,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
6.793,2889,10000,93.4,143.8,5.0,13,11.41,14.30,1.40,6.7,23.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.98,43.67,14.65,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,32.0,28.5,100.0,
6.800,2889,10000,93.4,143.8,4.8,-24,10.90,13.70,1.40,6.7,23.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.93,41.70,14.60,122.2,145.6,0.00,48224.0,7.36,14.55,100.0,0.0,0.0,32.0,28.5,100.0,
6.810,2774,10000,93.4,143.8,4.8,0,10.86,13.50,1.40,6.7,23.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.77,42.55,14.56,122.2,145.6,0.00,48224.0,7.36,14.55,100.0,0.0,0.0,32.0,27.5,100.0,
6.820,2774,-5316,93.4,143.8,5.0,19,11.02,13.30,1.64,7.6,23.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.96,42.70,14.63,122.2,145.6,0.00,49832.0,7.36,14.55,100.0,0.0,0.0,32.0,27.5,100.0,
6.830,2774,-5316,93.4,143.8,4.9,-8,11.33,13.30,1.64,7.6,23.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.92,43.72,14.63,122.2,145.6,0.00,49176.0,7.36,14.55,100.0,0.0,0.0,32.0,27.5,100.0,
6.840,2787,604,93.4,143.8,4.7,-17,10.92,13.40,1.65,7.7,24.0,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.72,42.55,14.57,122.2,145.6,0.00,48536.0,7.36,14.52,100.0,0.0,0.0,32.0,27.5,100.0,
6.850,2787,604,93.4,143.8,5.0,25,10.89,13.30,1.65,7.7,24.0,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.87,41.70,14.60,122.2,145.6,0.00,47920.0,7.36,14.52,100.0,0.0,0.0,32.0,27.5,100.0,
6.860,2749,-1741,93.4,143.8,4.9,-3,11.00,13.90,1.68,7.7,24.1,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.94,42.67,14.62,122.2,145.6,0.00,49664.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.870,2749,-1741,93.4,143.8,4.7,-22,11.22,13.80,1.68,7.7,24.1,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.82,42.65,14.61,122.2,145.6,0.00,49504.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.881,2940,9359,93.4,143.8,4.9,17,11.01,13.50,1.57,7.7,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.76,42.72,14.63,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,32.0,29.0,100.0,
6.890,2940,9359,93.4,143.8,5.0,16,10.79,13.30,1.57,7.7,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.92,42.67,14.63,122.2,145.6,0.00,48536.0,7.36,14.55,100.0,0.0,0.0,32.0,29.0,100.0,
6.900,2834,-5006,93.4,143.8,4.7,-30,10.80,13.40,1.69,8.0,25.8,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.77,42.05,14.56,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.910,2834,-5006,93.4,143.8,4.8,6,10.99,14.50,1.69,8.0,25.8,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.83,42.30,14.63,122.2,145.6,0.00,49504.0,7.38,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.920,2849,712,93.4,143.8,5.0,21,11.07,13.80,1.45,6.9,26.2,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.87,42.59,14.65,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.930,2849,712,93.4,143.8,4.8,-21,10.74,13.50,1.45,6.9,26.2,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.85,42.45,14.59,122.2,145.6,0.00,48384.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
6.940,2708,-6364,93.4,143.8,4.8,-3,10.76,13.40,1.65,7.4,25.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.72,41.27,14.57,122.2,145.6,0.00,48384.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.950,2708,-6364,93.4,143.8,5.0,19,10.97,13.30,1.65,7.4,25.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.96,41.97,14.66,122.2,145.6,0.00,49832.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.960,2657,-6364,93.4,143.8,4.9,-8,11.30,13.30,1.65,7.4,25.6,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.92,42.90,14.62,122.2,145.6,0.00,49176.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
6.970,2657,-2259,93.4,143.8,4.7,-17,10.84,13.40,1.64,7.3,24.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.78,42.05,14.59,122.2,145.6,0.00,48536.0,7.36,14.54,100.0,0.0,0.0,32.5,26.5,100.0,
6.980,2657,-2259,93.4,143.8,5.0,30,10.87,13.50,1.64,7.3,24.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.93,43.05,14.60,122.2,145.6,0.00,48072.0,7.36,14.54,100.0,0.0,0.0,32.5,26.5,100.0,
6.990,2619,-1658,93.4,143.8,5.0,-2,11.01,14.80,1.63,7.1,24.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.02,43.15,14.60,122.2,145.6,0.00,49336.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
7.003,2619,-1658,93.4,143.8,4.7,-28,11.21,14.00,1.63,7.1,24.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.92,42.32,14.59,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,32.5,26.0,100.0,
7.010,2813,9096,93.4,143.8,4.9,14,11.07,13.60,1.52,7.1,24.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.85,42.77,14.59,122.2,145.6,0.00,48696.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
7.020,2813,9096,93.4,143.8,5.0,16,10.82,13.40,1.52,7.1,24.8,100.0,100.0,100.0,100.0,100.0,21.1,0.0,1.00,42.88,14.62,122.2,145.6,0.00,48224.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
7.030,2726,-3953,93.4,143.8,4.8,-21,10.84,14.50,1.66,7.5,24.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.87,41.97,14.59,122.2,145.6,0.00,49016.0,7.36,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
7.040,2726,-3953,93.4,143.8,4.8,-3,10.97,14.60,1.66,7.5,24.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.86,42.80,14.60,122.2,145.6,0.00,49664.0,7.38,14.55,100.0,0.0,0.0,32.5,27.0,100.0,
7.053,2803,3598,93.4,143.8,5.0,22,11.19,13.70,1.40,6.5,24.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.89,42.92,14.63,122.2,145.6,0.00,48856.0,7.36,14.55,100.0,0.0,0.0,32.0,28.0,100.0,
